origin,month,dep_delay,arr_delay,cancelled,cancellation_code,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
DTW,5,-1.0,-8.0,0,N,0,0,0,0,0
DFW,2,2.0,2.0,0,N,0,0,0,0,0
PHL,2,7.0,10.0,0,N,0,0,0,0,0
PHL,8,-4.0,-22.0,0,N,0,0,0,0,0
MSY,8,93.0,89.0,0,N,89,0,0,0,0
MSP,10,-12.0,-14.0,0,N,0,0,0,0,0
BNA,3,-5.0,-21.0,0,N,0,0,0,0,0
LIH,8,-6.0,-12.0,0,N,0,0,0,0,0
BWI,5,-1.0,-29.0,0,N,0,0,0,0,0
IAH,11,-6.0,-8.0,0,N,0,0,0,0,0
SMF,11,-12.0,-13.0,0,N,0,0,0,0,0
SEA,12,53.0,31.0,0,N,0,0,31,0,0
BOS,11,-7.0,-9.0,0,N,0,0,0,0,0
SLC,7,3.0,65.0,0,N,0,0,65,0,0
ORD,5,8.0,16.0,0,N,8,0,8,0,0
ATL,8,-2.0,-12.0,0,N,0,0,0,0,0
IAD,6,-3.0,-3.0,0,N,0,0,0,0,0
ATL,11,-4.0,-12.0,0,N,0,0,0,0,0
DFW,3,-5.0,-9.0,0,N,0,0,0,0,0
DEN,7,0.0,-4.0,0,N,0,0,0,0,0
LGA,10,194.0,195.0,0,N,2,0,1,0,192
JFK,2,-1.0,-23.0,0,N,0,0,0,0,0
TUS,6,13.0,5.0,0,N,0,0,0,0,0
LIH,9,12.0,1.0,0,N,0,0,0,0,0
DFW,9,-2.0,9.0,0,N,0,0,0,0,0
RDU,3,-6.0,-3.0,0,N,0,0,0,0,0
ATL,2,6.0,-3.0,0,N,0,0,0,0,0
ECP,8,-2.0,-22.0,0,N,0,0,0,0,0
LIT,11,-7.0,-6.0,0,N,0,0,0,0,0
ATL,5,-7.0,-5.0,0,N,0,0,0,0,0
RDU,9,0.0,-20.0,0,N,0,0,0,0,0
IAH,4,47.0,50.0,0,N,37,0,3,0,10
SEA,11,-3.0,24.0,0,N,0,0,24,0,0
EWR,3,-9.0,-43.0,0,N,0,0,0,0,0
EWR,3,5.0,-6.0,0,N,0,0,0,0,0
LAX,9,53.0,50.0,0,N,0,0,0,0,50
DEN,8,4.0,4.0,0,N,0,0,0,0,0
BWI,6,10.0,12.0,0,N,0,0,0,0,0
GSO,11,-9.0,13.0,0,N,0,0,0,0,0
MSP,8,-5.0,-6.0,0,N,0,0,0,0,0
DSM,4,-6.0,-9.0,0,N,0,0,0,0,0
PDX,4,-5.0,-11.0,0,N,0,0,0,0,0
ORD,12,-3.0,9.0,0,N,0,0,0,0,0
DCA,9,363.0,360.0,0,N,0,0,0,0,360
ATL,7,255.0,252.0,0,N,0,0,252,0,0
SFO,3,140.0,143.0,0,N,0,0,143,0,0
LAS,10,-3.0,-3.0,0,N,0,0,0,0,0
DEN,4,5.0,-3.0,0,N,0,0,0,0,0
PHX,8,-1.0,-16.0,0,N,0,0,0,0,0
FLL,10,13.0,20.0,0,N,13,0,7,0,0
LAS,1,-3.0,-22.0,0,N,0,0,0,0,0
CLT,1,2.0,-1.0,0,N,0,0,0,0,0
SAT,4,-14.0,-7.0,0,N,0,0,0,0,0
JAC,10,3.0,11.0,0,N,0,0,0,0,0
EWR,12,132.0,163.0,0,N,132,0,31,0,0
RDU,5,-6.0,-18.0,0,N,0,0,0,0,0
MKE,5,12.0,-8.0,0,N,0,0,0,0,0
OAK,7,3.0,-3.0,0,N,0,0,0,0,0
MCI,2,0.0,-21.0,0,N,0,0,0,0,0
BNA,3,-8.0,-10.0,0,N,0,0,0,0,0
PHX,9,-9.0,-23.0,0,N,0,0,0,0,0
LAX,4,-1.0,-5.0,0,N,0,0,0,0,0
ANC,1,-2.0,,1,B,0,0,0,0,0
LAS,10,-14.0,-32.0,0,N,0,0,0,0,0
BDL,3,4.0,15.0,0,N,4,0,11,0,0
OAK,1,1.0,0.0,0,N,0,0,0,0,0
ATL,3,-12.0,-13.0,0,N,0,0,0,0,0
HOU,1,16.0,-5.0,0,N,0,0,0,0,0
PBI,3,-3.0,-11.0,0,N,0,0,0,0,0
DEN,12,-4.0,-6.0,0,N,0,0,0,0,0
SEA,12,-10.0,-18.0,0,N,0,0,0,0,0
OGG,4,-1.0,10.0,0,N,0,0,0,0,0
MIA,2,13.0,11.0,0,N,0,0,0,0,0
ORD,10,11.0,6.0,0,N,0,0,0,0,0
PHL,2,-12.0,-34.0,0,N,0,0,0,0,0
ATL,10,-3.0,-11.0,0,N,0,0,0,0,0
SEA,12,23.0,12.0,0,N,0,0,0,0,0
LGA,6,-4.0,-17.0,0,N,0,0,0,0,0
MIA,8,243.0,266.0,0,N,36,0,23,0,207
MSP,6,-6.0,-16.0,0,N,0,0,0,0,0
ATL,2,175.0,173.0,0,N,0,0,20,0,153
MIA,12,44.0,17.0,0,N,17,0,0,0,0
MCI,3,-4.0,-25.0,0,N,0,0,0,0,0
MKE,5,-4.0,-17.0,0,N,0,0,0,0,0
ASE,5,119.0,112.0,0,N,0,112,0,0,0
SDF,4,-9.0,-13.0,0,N,0,0,0,0,0
EWR,5,-7.0,-25.0,0,N,0,0,0,0,0
ATL,4,-5.0,-8.0,0,N,0,0,0,0,0
RDU,7,17.0,17.0,0,N,10,0,0,0,7
LAX,12,,,1,B,0,0,0,0,0
GRR,10,-4.0,-1.0,0,N,0,0,0,0,0
SAT,6,19.0,8.0,0,N,0,0,0,0,0
BNA,5,0.0,14.0,0,N,0,0,0,0,0
JFK,2,3.0,-11.0,0,N,0,0,0,0,0
LAX,2,5.0,-10.0,0,N,0,0,0,0,0
ABQ,2,191.0,177.0,0,N,6,0,0,0,171
PIT,8,-2.0,-14.0,0,N,0,0,0,0,0
CLE,2,-8.0,-33.0,0,N,0,0,0,0,0
BWI,6,60.0,60.0,0,N,3,0,0,0,57
IAD,3,-4.0,4.0,0,N,0,0,0,0,0
DTW,9,-5.0,-6.0,0,N,0,0,0,0,0
DEN,9,-8.0,-8.0,0,N,0,0,0,0,0
ONT,5,2.0,-5.0,0,N,0,0,0,0,0
EWR,4,47.0,22.0,0,N,5,0,0,0,17
SYR,4,-7.0,49.0,0,N,0,0,49,0,0
DTW,3,-3.0,23.0,0,N,0,0,23,0,0
DFW,7,0.0,0.0,0,N,0,0,0,0,0
BOS,12,18.0,22.0,0,N,5,0,4,0,13
ORD,11,-8.0,,1,B,0,0,0,0,0
PHX,3,139.0,130.0,0,N,21,0,0,0,109
PHX,10,-10.0,-23.0,0,N,0,0,0,0,0
BWI,6,3.0,-14.0,0,N,0,0,0,0,0
SLC,4,-2.0,-15.0,0,N,0,0,0,0,0
DFW,8,-7.0,-16.0,0,N,0,0,0,0,0
BOS,7,-1.0,-2.0,0,N,0,0,0,0,0
MHT,8,-3.0,-3.0,0,N,0,0,0,0,0
PHL,1,10.0,-7.0,0,N,0,0,0,0,0
EWR,6,3.0,-2.0,0,N,0,0,0,0,0
SEA,9,-7.0,-11.0,0,N,0,0,0,0,0
GEG,4,-13.0,-10.0,0,N,0,0,0,0,0
SJC,9,27.0,21.0,0,N,21,0,0,0,0
DTW,4,6.0,3.0,0,N,0,0,0,0,0
BWI,6,106.0,98.0,0,N,98,0,0,0,0
ORD,1,-1.0,-22.0,0,N,0,0,0,0,0
LAX,9,3.0,5.0,0,N,0,0,0,0,0
EGE,12,0.0,8.0,0,N,0,0,0,0,0
DEN,4,-9.0,2.0,0,N,0,0,0,0,0
PHX,12,16.0,8.0,0,N,0,0,0,0,0
MDW,10,-10.0,-11.0,0,N,0,0,0,0,0
SDF,3,-9.0,3.0,0,N,0,0,0,0,0
CLT,12,-2.0,19.0,0,N,0,0,19,0,0
LGA,1,-11.0,-20.0,0,N,0,0,0,0,0
ORD,3,-6.0,-20.0,0,N,0,0,0,0,0
SFO,8,24.0,18.0,0,N,0,0,0,0,18
RDU,4,69.0,54.0,0,N,2,0,0,0,52
PHX,5,-9.0,-16.0,0,N,0,0,0,0,0
EWR,2,-13.0,-24.0,0,N,0,0,0,0,0
MCO,6,-7.0,-7.0,0,N,0,0,0,0,0
JFK,6,305.0,264.0,0,N,264,0,0,0,0
PHX,1,-2.0,-14.0,0,N,0,0,0,0,0
DTW,8,-3.0,-25.0,0,N,0,0,0,0,0
IAH,2,5.0,8.0,0,N,0,0,0,0,0
ATL,5,0.0,-3.0,0,N,0,0,0,0,0
FAT,10,-3.0,-10.0,0,N,0,0,0,0,0
DFW,11,-10.0,-23.0,0,N,0,0,0,0,0
DAL,1,30.0,19.0,0,N,13,0,0,0,6
BNA,5,13.0,4.0,0,N,0,0,0,0,0
SLC,3,,,1,B,0,0,0,0,0
ONT,12,-10.0,-21.0,0,N,0,0,0,0,0
LAX,4,-7.0,-13.0,0,N,0,0,0,0,0
PHX,9,68.0,67.0,0,N,67,0,0,0,0
ATL,12,-13.0,-19.0,0,N,0,0,0,0,0
BWI,5,6.0,3.0,0,N,0,0,0,0,0
IAH,4,-3.0,-32.0,0,N,0,0,0,0,0
MIA,4,-5.0,2.0,0,N,0,0,0,0,0
DTW,7,-5.0,-12.0,0,N,0,0,0,0,0
TYS,8,64.0,56.0,0,N,0,0,56,0,0
BNA,9,-1.0,-4.0,0,N,0,0,0,0,0
DTW,10,20.0,10.0,0,N,0,0,0,0,0
CLT,2,-5.0,2.0,0,N,0,0,0,0,0
TLH,5,-9.0,-9.0,0,N,0,0,0,0,0
MCO,2,-7.0,-14.0,0,N,0,0,0,0,0
LAS,2,76.0,71.0,0,N,0,0,0,0,71
OKC,4,-2.0,-15.0,0,N,0,0,0,0,0
TPA,1,29.0,14.0,0,N,0,0,0,0,0
STL,3,-2.0,-13.0,0,N,0,0,0,0,0
TUS,3,-3.0,-7.0,0,N,0,0,0,0,0
SJU,8,-18.0,-13.0,0,N,0,0,0,0,0
ANC,10,2.0,12.0,0,N,0,0,0,0,0
DFW,11,75.0,77.0,0,N,0,1,2,0,74
DFW,8,-3.0,-16.0,0,N,0,0,0,0,0
STL,4,-3.0,-9.0,0,N,0,0,0,0,0
SHV,4,2.0,8.0,0,N,0,0,0,0,0
IAD,3,-11.0,-26.0,0,N,0,0,0,0,0
PHX,8,120.0,114.0,0,N,5,0,0,0,109
PHX,7,-2.0,-17.0,0,N,0,0,0,0,0
MDW,9,-5.0,-15.0,0,N,0,0,0,0,0
DAL,9,-1.0,-6.0,0,N,0,0,0,0,0
PHX,4,-8.0,-12.0,0,N,0,0,0,0,0
SJC,1,-3.0,-11.0,0,N,0,0,0,0,0
SLC,2,0.0,26.0,0,N,0,0,26,0,0
TPA,5,0.0,1.0,0,N,0,0,0,0,0
DEN,6,0.0,-15.0,0,N,0,0,0,0,0
SAV,4,-7.0,-12.0,0,N,0,0,0,0,0
TPA,6,-10.0,-4.0,0,N,0,0,0,0,0
DEN,1,-7.0,-31.0,0,N,0,0,0,0,0
MCO,5,47.0,25.0,0,N,25,0,0,0,0
EWR,4,-8.0,-10.0,0,N,0,0,0,0,0
SLC,1,-9.0,-18.0,0,N,0,0,0,0,0
GSP,9,-6.0,14.0,0,N,0,0,0,0,0
MFE,2,-2.0,-8.0,0,N,0,0,0,0,0
MEM,5,327.0,412.0,0,N,0,63,85,0,264
CLT,11,-8.0,-18.0,0,N,0,0,0,0,0
BUF,9,-5.0,-9.0,0,N,0,0,0,0,0
CID,4,14.0,14.0,0,N,0,0,0,0,0
LGA,9,1.0,52.0,0,N,0,0,52,0,0
EWR,4,-7.0,-35.0,0,N,0,0,0,0,0
SFO,10,41.0,36.0,0,N,8,0,0,0,28
DFW,9,3.0,-7.0,0,N,0,0,0,0,0
XNA,8,-7.0,-26.0,0,N,0,0,0,0,0
ATL,12,-5.0,-14.0,0,N,0,0,0,0,0
DEN,3,45.0,36.0,0,N,0,0,0,0,36
DAL,7,186.0,159.0,0,N,123,0,0,0,36
DEN,2,-3.0,-25.0,0,N,0,0,0,0,0
FLL,11,5.0,14.0,0,N,0,0,0,0,0
SBP,4,32.0,24.0,0,N,0,0,24,0,0
ATL,12,-1.0,-19.0,0,N,0,0,0,0,0
MYR,3,-16.0,-12.0,0,N,0,0,0,0,0
CLE,11,-5.0,-10.0,0,N,0,0,0,0,0
XNA,2,-10.0,-26.0,0,N,0,0,0,0,0
SFO,9,-6.0,18.0,0,N,0,0,18,0,0
EWR,8,-7.0,2.0,0,N,0,0,0,0,0
RDU,2,2.0,-3.0,0,N,0,0,0,0,0
DTW,1,0.0,-3.0,0,N,0,0,0,0,0
DTW,2,-1.0,-24.0,0,N,0,0,0,0,0
STT,2,17.0,17.0,0,N,0,0,17,0,0
FAT,11,-6.0,,0,N,0,0,0,0,0
LAX,12,-2.0,-19.0,0,N,0,0,0,0,0
KOA,10,,,1,A,0,0,0,0,0
DTW,6,1.0,-3.0,0,N,0,0,0,0,0
JFK,7,47.0,73.0,0,N,4,0,26,0,43
SLC,9,-8.0,-11.0,0,N,0,0,0,0,0
BNA,5,-8.0,-29.0,0,N,0,0,0,0,0
ITH,7,-12.0,-22.0,0,N,0,0,0,0,0
MCO,11,-2.0,-15.0,0,N,0,0,0,0,0
LAX,6,8.0,-5.0,0,N,0,0,0,0,0
SFB,12,-9.0,-11.0,0,N,0,0,0,0,0
BOI,7,-4.0,-12.0,0,N,0,0,0,0,0
DEN,2,0.0,4.0,0,N,0,0,0,0,0
CVG,6,-5.0,-10.0,0,N,0,0,0,0,0
BOI,6,-9.0,-19.0,0,N,0,0,0,0,0
SFO,10,-6.0,-13.0,0,N,0,0,0,0,0
ATL,7,-3.0,27.0,0,N,0,0,27,0,0
TYS,3,9.0,41.0,0,N,0,9,32,0,0
ATL,6,-1.0,-26.0,0,N,0,0,0,0,0
GSP,10,-10.0,-28.0,0,N,0,0,0,0,0
ATL,4,-5.0,-3.0,0,N,0,0,0,0,0
HNL,6,-2.0,-6.0,0,N,0,0,0,0,0
CVG,10,-3.0,-7.0,0,N,0,0,0,0,0
SFO,8,-5.0,-4.0,0,N,0,0,0,0,0
ATL,9,-4.0,26.0,0,N,0,0,26,0,0
RSW,3,-8.0,-26.0,0,N,0,0,0,0,0
BOS,4,-9.0,-34.0,0,N,0,0,0,0,0
MIA,10,2.0,-10.0,0,N,0,0,0,0,0
MSY,11,-2.0,-11.0,0,N,0,0,0,0,0
SFO,8,94.0,102.0,0,N,94,0,8,0,0
ATL,7,,,1,A,0,0,0,0,0
CLT,10,-7.0,-22.0,0,N,0,0,0,0,0
MSP,1,7.0,-18.0,0,N,0,0,0,0,0
CLT,7,19.0,24.0,0,N,16,0,5,0,3
DFW,6,12.0,3.0,0,N,0,0,0,0,0
ANC,3,-5.0,27.0,0,N,0,0,27,0,0
BWI,6,-6.0,-23.0,0,N,0,0,0,0,0
MDW,2,-9.0,-21.0,0,N,0,0,0,0,0
DEN,8,5.0,-3.0,0,N,0,0,0,0,0
EWR,4,54.0,37.0,0,N,3,0,0,0,34
CID,12,86.0,58.0,0,N,8,0,0,0,50
SJU,9,11.0,-2.0,0,N,0,0,0,0,0
MEM,7,-8.0,21.0,0,N,0,0,21,0,0
CLT,4,-2.0,-16.0,0,N,0,0,0,0,0
JFK,5,19.0,11.0,0,N,0,0,0,0,0
DEN,2,26.0,31.0,0,N,13,0,5,0,13
MDW,11,-10.0,-21.0,0,N,0,0,0,0,0
PGD,1,-5.0,-20.0,0,N,0,0,0,0,0
LAX,11,2.0,-4.0,0,N,0,0,0,0,0
FLL,9,32.0,29.0,0,N,15,0,0,0,14
HOU,5,394.0,371.0,0,N,28,0,0,0,343
SFO,4,21.0,14.0,0,N,0,0,0,0,0
DEN,2,-3.0,-10.0,0,N,0,0,0,0,0
BOS,10,-4.0,-15.0,0,N,0,0,0,0,0
SLC,8,131.0,126.0,0,N,126,0,0,0,0
BOS,6,-5.0,-14.0,0,N,0,0,0,0,0
DEN,11,-3.0,-8.0,0,N,0,0,0,0,0
DCA,9,-9.0,8.0,0,N,0,0,0,0,0
EWR,11,-6.0,-3.0,0,N,0,0,0,0,0
DFW,2,-5.0,-6.0,0,N,0,0,0,0,0
GEG,2,-10.0,-21.0,0,N,0,0,0,0,0
TVC,3,-10.0,-47.0,0,N,0,0,0,0,0
DEN,6,16.0,13.0,0,N,0,0,0,0,0
SEA,6,9.0,-3.0,0,N,0,0,0,0,0
SAN,4,-8.0,-8.0,0,N,0,0,0,0,0
DFW,11,-8.0,-18.0,0,N,0,0,0,0,0
DEN,2,10.0,-11.0,0,N,0,0,0,0,0
BNA,12,8.0,4.0,0,N,0,0,0,0,0
DEN,7,18.0,-2.0,0,N,0,0,0,0,0
DSM,4,-8.0,13.0,0,N,0,0,0,0,0
MCO,6,-1.0,-8.0,0,N,0,0,0,0,0
DCA,2,0.0,-3.0,0,N,0,0,0,0,0
MSY,4,26.0,24.0,0,N,0,0,0,0,24
ATL,3,-3.0,-5.0,0,N,0,0,0,0,0
DEN,5,30.0,38.0,0,N,27,0,8,0,3
MSP,9,-7.0,-15.0,0,N,0,0,0,0,0
LGA,3,-7.0,-23.0,0,N,0,0,0,0,0
MSY,10,-4.0,-6.0,0,N,0,0,0,0,0
DEN,2,9.0,7.0,0,N,0,0,0,0,0
MDW,3,1.0,-22.0,0,N,0,0,0,0,0
CLT,4,0.0,20.0,0,N,0,0,20,0,0
SAT,4,1.0,-16.0,0,N,0,0,0,0,0
CLT,5,0.0,28.0,0,N,0,0,28,0,0
JAX,5,-3.0,12.0,0,N,0,0,0,0,0
AUS,3,44.0,53.0,0,N,0,0,9,0,44
HNL,5,-6.0,-7.0,0,N,0,0,0,0,0
FAT,7,-5.0,-16.0,0,N,0,0,0,0,0
MSP,11,9.0,0.0,0,N,0,0,0,0,0
OKC,12,0.0,-19.0,0,N,0,0,0,0,0
DEN,12,0.0,-3.0,0,N,0,0,0,0,0
CLT,4,-5.0,-8.0,0,N,0,0,0,0,0
IND,12,-8.0,-14.0,0,N,0,0,0,0,0
SLC,7,-7.0,-14.0,0,N,0,0,0,0,0
PIT,4,-9.0,-20.0,0,N,0,0,0,0,0
FLL,4,24.0,26.0,0,N,18,0,2,0,6
IAH,7,-3.0,-14.0,0,N,0,0,0,0,0
FLL,2,-7.0,-9.0,0,N,0,0,0,0,0
SFO,2,15.0,16.0,0,N,15,0,1,0,0
MAF,3,0.0,-1.0,0,N,0,0,0,0,0
DAL,5,-2.0,-11.0,0,N,0,0,0,0,0
CLT,3,5.0,-8.0,0,N,0,0,0,0,0
FLL,7,4.0,-16.0,0,N,0,0,0,0,0
CLT,8,-2.0,-4.0,0,N,0,0,0,0,0
SJC,9,32.0,97.0,0,N,0,0,71,0,26
BHM,11,-2.0,-19.0,0,N,0,0,0,0,0
STL,5,30.0,17.0,0,N,16,0,0,0,1
ATL,3,-5.0,-14.0,0,N,0,0,0,0,0
MIA,3,-7.0,-43.0,0,N,0,0,0,0,0
MVY,8,-18.0,-18.0,0,N,0,0,0,0,0
RDU,1,-2.0,-4.0,0,N,0,0,0,0,0
LAS,12,-5.0,10.0,0,N,0,0,0,0,0
ABQ,12,1.0,-16.0,0,N,0,0,0,0,0
BWI,7,-10.0,-6.0,0,N,0,0,0,0,0
SJC,8,-5.0,2.0,0,N,0,0,0,0,0
MAF,3,-5.0,-19.0,0,N,0,0,0,0,0
KOA,7,-4.0,-4.0,0,N,0,0,0,0,0
BOS,1,-9.0,13.0,0,N,0,0,0,0,0
IAH,4,-1.0,-4.0,0,N,0,0,0,0,0
LAS,3,1.0,-19.0,0,N,0,0,0,0,0
LGA,3,-5.0,-28.0,0,N,0,0,0,0,0
ORD,3,-6.0,-17.0,0,N,0,0,0,0,0
PHX,8,18.0,17.0,0,N,0,0,17,0,0
CLT,6,3.0,-6.0,0,N,0,0,0,0,0
ATL,7,12.0,8.0,0,N,0,0,0,0,0
ATL,2,-3.0,11.0,0,N,0,0,0,0,0
PIT,3,-3.0,-14.0,0,N,0,0,0,0,0
ELP,12,-4.0,-13.0,0,N,0,0,0,0,0
MYR,5,-1.0,-19.0,0,N,0,0,0,0,0
LAX,4,-2.0,3.0,0,N,0,0,0,0,0
LAS,11,-12.0,-17.0,0,N,0,0,0,0,0
CLT,1,-1.0,1.0,0,N,0,0,0,0,0
JFK,12,-6.0,-28.0,0,N,0,0,0,0,0
DEN,11,-6.0,-13.0,0,N,0,0,0,0,0
HOU,8,-7.0,-5.0,0,N,0,0,0,0,0
AUS,4,-4.0,-9.0,0,N,0,0,0,0,0
RNO,10,-10.0,-20.0,0,N,0,0,0,0,0
LGA,7,-10.0,-39.0,0,N,0,0,0,0,0
DEN,10,1.0,-3.0,0,N,0,0,0,0,0
JFK,4,2.0,-14.0,0,N,0,0,0,0,0
EWR,6,-7.0,-18.0,0,N,0,0,0,0,0
MCO,12,-8.0,-5.0,0,N,0,0,0,0,0
DFW,5,-10.0,-38.0,0,N,0,0,0,0,0
PHL,2,-3.0,-13.0,0,N,0,0,0,0,0
LGA,9,-3.0,-33.0,0,N,0,0,0,0,0
CWA,5,1.0,28.0,0,N,0,0,28,0,0
DEN,12,28.0,29.0,0,N,7,0,1,0,21
AUS,6,6.0,13.0,0,N,0,0,0,0,0
LAX,5,-3.0,1.0,0,N,0,0,0,0,0
CLT,2,-1.0,-15.0,0,N,0,0,0,0,0
CLT,10,-5.0,-16.0,0,N,0,0,0,0,0
ORD,5,-2.0,-6.0,0,N,0,0,0,0,0
MYR,5,-10.0,-18.0,0,N,0,0,0,0,0
DFW,12,-3.0,-23.0,0,N,0,0,0,0,0
LAS,3,-2.0,29.0,0,N,0,0,29,0,0
SNA,9,-8.0,-19.0,0,N,0,0,0,0,0
BOS,12,-4.0,-11.0,0,N,0,0,0,0,0
PWM,5,-5.0,-15.0,0,N,0,0,0,0,0
ROC,9,0.0,-6.0,0,N,0,0,0,0,0
LAX,10,46.0,49.0,0,N,0,0,3,0,46
SFO,6,3.0,-22.0,0,N,0,0,0,0,0
PWM,9,-8.0,-24.0,0,N,0,0,0,0,0
DTW,10,-3.0,-1.0,0,N,0,0,0,0,0
RAP,10,115.0,107.0,0,N,84,0,0,0,23
BWI,6,-1.0,2.0,0,N,0,0,0,0,0
GNV,8,-3.0,1.0,0,N,0,0,0,0,0
DEN,3,3.0,3.0,0,N,0,0,0,0,0
HOU,12,20.0,7.0,0,N,0,0,0,0,0
CMH,2,-5.0,-22.0,0,N,0,0,0,0,0
LGA,5,-9.0,-29.0,0,N,0,0,0,0,0
PIT,12,1.0,8.0,0,N,0,0,0,0,0
DTW,6,-7.0,-26.0,0,N,0,0,0,0,0
LAX,11,-2.0,-21.0,0,N,0,0,0,0,0
CLE,9,2.0,-11.0,0,N,0,0,0,0,0
ATL,2,-7.0,-13.0,0,N,0,0,0,0,0
ORD,3,-3.0,-19.0,0,N,0,0,0,0,0
SAT,10,-5.0,-11.0,0,N,0,0,0,0,0
PDX,2,-2.0,-1.0,0,N,0,0,0,0,0
OKC,1,-4.0,-17.0,0,N,0,0,0,0,0
DFW,2,9.0,-6.0,0,N,0,0,0,0,0
SLC,9,-3.0,-7.0,0,N,0,0,0,0,0
LAS,6,45.0,64.0,0,N,0,0,19,0,45
AUS,8,-5.0,-8.0,0,N,0,0,0,0,0
BNA,7,248.0,239.0,0,N,31,0,0,0,208
SMF,2,23.0,14.0,0,N,0,0,0,0,0
HNL,10,-7.0,-9.0,0,N,0,0,0,0,0
CVG,9,-8.0,-11.0,0,N,0,0,0,0,0
TRI,4,-5.0,-2.0,0,N,0,0,0,0,0
CVG,8,-3.0,-15.0,0,N,0,0,0,0,0
PHL,9,-3.0,-8.0,0,N,0,0,0,0,0
ECP,7,21.0,10.0,0,N,0,0,0,0,0
IAH,11,-5.0,-11.0,0,N,0,0,0,0,0
SEA,6,-5.0,-12.0,0,N,0,0,0,0,0
BNA,1,-1.0,-6.0,0,N,0,0,0,0,0
ATL,5,-6.0,-5.0,0,N,0,0,0,0,0
DTW,12,47.0,39.0,0,N,39,0,0,0,0
TUL,10,-5.0,-15.0,0,N,0,0,0,0,0
BWI,3,81.0,73.0,0,N,21,0,0,0,52
LAX,7,-3.0,-11.0,0,N,0,0,0,0,0
DFW,6,-5.0,-22.0,0,N,0,0,0,0,0
SAT,6,-5.0,7.0,0,N,0,0,0,0,0
ATL,8,-5.0,3.0,0,N,0,0,0,0,0
LIH,7,-6.0,-7.0,0,N,0,0,0,0,0
PWM,10,-3.0,-11.0,0,N,0,0,0,0,0
AUS,10,-4.0,2.0,0,N,0,0,0,0,0
AUS,5,8.0,2.0,0,N,0,0,0,0,0
ATL,10,-4.0,-12.0,0,N,0,0,0,0,0
DTW,9,-5.0,-9.0,0,N,0,0,0,0,0
SFO,1,-1.0,-3.0,0,N,0,0,0,0,0
PHX,5,-4.0,-17.0,0,N,0,0,0,0,0
ORD,11,33.0,-17.0,0,N,0,0,0,0,0
LGA,4,373.0,355.0,0,N,80,0,0,0,275
SJU,11,-9.0,-3.0,0,N,0,0,0,0,0
ATL,10,-5.0,-15.0,0,N,0,0,0,0,0
CLT,5,-4.0,-22.0,0,N,0,0,0,0,0
MCO,7,7.0,5.0,0,N,0,0,0,0,0
GRR,3,-5.0,-23.0,0,N,0,0,0,0,0
DFW,12,8.0,4.0,0,N,0,0,0,0,0
MDW,3,-2.0,-17.0,0,N,0,0,0,0,0
MKE,1,103.0,65.0,0,N,0,0,0,0,65
EWR,1,8.0,5.0,0,N,0,0,0,0,0
HHH,10,-6.0,8.0,0,N,0,0,0,0,0
ORD,5,0.0,-15.0,0,N,0,0,0,0,0
ORD,5,-6.0,-9.0,0,N,0,0,0,0,0
DCA,10,-9.0,-9.0,0,N,0,0,0,0,0
SFO,9,-4.0,-11.0,0,N,0,0,0,0,0
ATL,11,-4.0,-8.0,0,N,0,0,0,0,0
LAX,7,-8.0,-20.0,0,N,0,0,0,0,0
DFW,2,-3.0,-6.0,0,N,0,0,0,0,0
PHX,5,-5.0,-23.0,0,N,0,0,0,0,0
JFK,9,-7.0,-19.0,0,N,0,0,0,0,0
LAX,3,-4.0,-1.0,0,N,0,0,0,0,0
PGD,12,240.0,263.0,0,N,0,0,23,0,240
SJC,11,-10.0,1.0,0,N,0,0,0,0,0
EWR,9,26.0,13.0,0,N,0,0,0,0,0
DFW,5,45.0,31.0,0,N,0,0,0,0,31
AMA,1,-4.0,-10.0,0,N,0,0,0,0,0
ATL,10,-5.0,-16.0,0,N,0,0,0,0,0
OKC,4,-7.0,-3.0,0,N,0,0,0,0,0
DCA,10,5.0,1.0,0,N,0,0,0,0,0
CLT,6,-1.0,16.0,0,N,0,0,16,0,0
IAH,12,3.0,4.0,0,N,0,0,0,0,0
SJU,1,-2.0,-13.0,0,N,0,0,0,0,0
DEN,7,11.0,-6.0,0,N,0,0,0,0,0
SEA,3,,,1,A,0,0,0,0,0
SLC,8,-6.0,-5.0,0,N,0,0,0,0,0
RDU,12,9.0,14.0,0,N,0,0,0,0,0
DTW,4,-1.0,-19.0,0,N,0,0,0,0,0
JFK,6,-5.0,-23.0,0,N,0,0,0,0,0
BOS,7,-3.0,-15.0,0,N,0,0,0,0,0
DAL,8,-6.0,-9.0,0,N,0,0,0,0,0
ATL,9,7.0,-9.0,0,N,0,0,0,0,0
PHX,1,-6.0,9.0,0,N,0,0,0,0,0
PHL,6,-4.0,-5.0,0,N,0,0,0,0,0
ATL,1,-7.0,-18.0,0,N,0,0,0,0,0
PDX,4,-6.0,5.0,0,N,0,0,0,0,0
SJU,8,23.0,14.0,0,N,0,0,0,0,0
LAX,1,48.0,32.0,0,N,32,0,0,0,0
FLL,2,4.0,3.0,0,N,0,0,0,0,0
SEA,10,-2.0,0.0,0,N,0,0,0,0,0
PSP,9,-4.0,-25.0,0,N,0,0,0,0,0
SDF,7,-6.0,14.0,0,N,0,0,0,0,0
ORD,1,-1.0,-3.0,0,N,0,0,0,0,0
